Flinn_product_category,Flinn_product_sub_category,Flinn_product_ids,Flinn_product_names,Flinn_product_quantities,Flinn_product_prices,Flinn_product_urls,Frey_product_category,Frey_product_sub_category,Frey_product_id,Frey_product_name,Frey_product_quantity,Frey_product_price,Frey_product_url,matching_percent
STEM Education,Alternative Energy & STEM,AP7512,Wind Energy—Student Laboratory Kit,1,$51.28,https://www.flinnsci.com/wind-energy---student-laboratory-kit/ap7512/,Science,Earth - Environmental Science,1487142,Horizon Wind Energy Kit,1,$179.00,https://schoolspecialty.com/science-supplies-and-products/earth-environmental-science/horizon-wind-energy-kit-1487142,0.687838668
STEM Education,Alternative Energy & STEM,AP6916,Build a Solar Cell—Student Laboratory Kit,1,$71.72,https://www.flinnsci.com/build-a-solar-cell---photovoltaic-effect-and-photosynthesis---student-activity-kit/ap6916/,Science,Lab Supplies,2022361,Eisco Labs Extra Large Laboratory Stand Kit,1,$47.92,https://schoolspecialty.com/science-supplies-and-products/lab-supplies/eisco-extra-large-laboratory-stand-kit-2022361,0.544082965
STEM Education,Biology STEM Education,AP9964,"Safer Makerspaces, Fab Labs, and STEM Labs: A Collaborative Guide",1,$78.19,https://www.flinnsci.com/safer-makerspaces-fab-labs-and-stem-labs-a-collaborative-guide/ap9964/,Science,Physics,2023020,"Eisco Labs Replacement Steel and Plastic Balls, Assorted, Set of 2",1,$8.24,https://schoolspecialty.com/science-supplies-and-products/physics/eisco-labs-replacement-steel-and-plastic-balls-assorted-set-of-2-2023020,0.50084086
STEM Education,Biology STEM Education,FB2302,WhiteBox Learning® Prosthetics Digital Content and Materials Bundle for 100 Students,1,$2521.55,https://www.flinnsci.com/whitebox-learning-prosthetics-2.0-bundle-for-100-students/fb2302/,Family Engagement,Family Engagement High School,2039837,Aldon Engineer and Explore Materials for Prosthetics,1,$370.94,https://schoolspecialty.com/specialty-shops/family-engagement/high-school/aldon-engineer-and-explore-materials-for-prosthetics-2039837,0.558982213
STEM Education,Biology STEM Education,FB2301,WhiteBox Learning® Prosthetics Digital Content and Materials Bundle for 50 Students,1,$1400.86,https://www.flinnsci.com/whitebox-learning-prosthetics-2.0-bundle-for-50-students/fb2301/,Family Engagement,Family Engagement High School,2039837,Aldon Engineer and Explore Materials for Prosthetics,1,$370.94,https://schoolspecialty.com/specialty-shops/family-engagement/high-school/aldon-engineer-and-explore-materials-for-prosthetics-2039837,0.558982213
STEM Education,Biology STEM Education,FB2303,WhiteBox Learning® Prosthetics Digital Content and Materials Bundle for 25 Students,1,$778.88,https://www.flinnsci.com/whitebox-learning-prosthetics-2.0-bundle-for-25-students/fb2303/,Family Engagement,Family Engagement High School,2039837,Aldon Engineer and Explore Materials for Prosthetics,1,$370.94,https://schoolspecialty.com/specialty-shops/family-engagement/high-school/aldon-engineer-and-explore-materials-for-prosthetics-2039837,0.558982213
STEM Education,Chemistry STEM Education,AP5937,Gluep Production—Guided-Inquiry Kit,1,$53.91,https://www.flinnsci.com/gluep-production---guided-inquiry-kit/ap5937/,Science,Earth - Environmental Science,1294732,Innovating Science Biodiesel Production Kit,1,$88.34,https://schoolspecialty.com/science-supplies-and-products/earth-environmental-science/innovating-science-biodiesel-production-kit-1294732,0.548842712
STEM Education,Chemistry STEM Education,AP7924,Make Your Own Soap—Guided-Inquiry Kit,1,$39.62,https://www.flinnsci.com/make-your-own-soap---guided-inquiry-kit/ap7924/,Art Supplies - Craft Supplies,Craft Supplies,1437652,"Arnold Grummer Make Your Own Book Kit, 5-1/2 x 10 x 1/2 Inches",1,$13.57,https://schoolspecialty.com/art-supplies-craft-supplies/craft-supplies/arnold-grummer-make-your-own-book-kit-5-1-2-x-10-x-1-2-inches-1437652,0.608598632
STEM Education,Chemistry STEM Education,AP7394,Food Dye Chromatography—Student Laboratory Kit,1,$55.92,https://www.flinnsci.com/food-dye-chromatography---student-laboratory-kit/ap7394/,Science,Lab Supplies,2022361,Eisco Labs Extra Large Laboratory Stand Kit,1,$47.92,https://schoolspecialty.com/science-supplies-and-products/lab-supplies/eisco-extra-large-laboratory-stand-kit-2022361,0.512082965
STEM Education,Chemistry STEM Education,FB1025,Enviro-Bond™ 403—An Oil Spill Cleanup Demonstration Kit,1,$48.86,https://www.flinnsci.com/enviro-bond-403---an-oil-spill-cleanup-demonstration-kit/fb1025/,Science,Lab Supplies,2027793,Kemtec Environmental Engineering Oil Spill Kit Refill,1,$384.52,https://schoolspecialty.com/science-supplies-and-products/lab-supplies/kemtec-oil-spill-kit-refill-2027793,0.567575754
STEM Education,Chemistry STEM Education,AP7394,Food Dye Chromatography—Student Laboratory Kit,1,$55.92,https://www.flinnsci.com/food-dye-chromatography---student-laboratory-kit/ap7394/,Science,Lab Supplies,2022361,Eisco Labs Extra Large Laboratory Stand Kit,1,$47.92,https://schoolspecialty.com/science-supplies-and-products/lab-supplies/eisco-extra-large-laboratory-stand-kit-2022361,0.512082965
STEM Education,Chemistry STEM Education,FB1025,Enviro-Bond™ 403—An Oil Spill Cleanup Demonstration Kit,1,$48.86,https://www.flinnsci.com/enviro-bond-403---an-oil-spill-cleanup-demonstration-kit/fb1025/,Science,Lab Supplies,2027793,Kemtec Environmental Engineering Oil Spill Kit Refill,1,$384.52,https://schoolspecialty.com/science-supplies-and-products/lab-supplies/kemtec-oil-spill-kit-refill-2027793,0.567575754
STEM Education,Environmental Science STEM Education,AP8329,Oil Spill Containment—Flinn STEM Design Challenge™,1,$57.00,https://www.flinnsci.com/oil-spill-containment---flinn-stem-design-challenge/ap8329/,Science,Lab Supplies,2027794,Kemtec Environmental Engineering Oil Spill Management Kit,1,"$1,236.44",https://schoolspecialty.com/science-supplies-and-products/lab-supplies/kemtec-environmental-engineering-oil-spill-management-kit-2027794,0.490951851
STEM Education,Chemistry STEM Education,AP7394,Food Dye Chromatography—Student Laboratory Kit,1,$55.92,https://www.flinnsci.com/food-dye-chromatography---student-laboratory-kit/ap7394/,Science,Lab Supplies,2022361,Eisco Labs Extra Large Laboratory Stand Kit,1,$47.92,https://schoolspecialty.com/science-supplies-and-products/lab-supplies/eisco-extra-large-laboratory-stand-kit-2022361,0.512082965
STEM Education,Chemistry STEM Education,FB1025,Enviro-Bond™ 403—An Oil Spill Cleanup Demonstration Kit,1,$48.86,https://www.flinnsci.com/enviro-bond-403---an-oil-spill-cleanup-demonstration-kit/fb1025/,Science,Lab Supplies,2027793,Kemtec Environmental Engineering Oil Spill Kit Refill,1,$384.52,https://schoolspecialty.com/science-supplies-and-products/lab-supplies/kemtec-oil-spill-kit-refill-2027793,0.567575754
STEM Education,Environmental Science STEM Education,AP8329,Oil Spill Containment—Flinn STEM Design Challenge™,1,$57.00,https://www.flinnsci.com/oil-spill-containment---flinn-stem-design-challenge/ap8329/,Science,Lab Supplies,2027794,Kemtec Environmental Engineering Oil Spill Management Kit,1,"$1,236.44",https://schoolspecialty.com/science-supplies-and-products/lab-supplies/kemtec-environmental-engineering-oil-spill-management-kit-2027794,0.490951851
STEM Education,Environmental Science STEM Education,FB1486,Paper-Making—Student Laboratory Kit,1,$125.10,https://www.flinnsci.com/paper-making---student-laboratory-kit/fb1486/,Science,Lab Supplies,2022361,Eisco Labs Extra Large Laboratory Stand Kit,1,$47.92,https://schoolspecialty.com/science-supplies-and-products/lab-supplies/eisco-extra-large-laboratory-stand-kit-2022361,0.57398557
STEM Education,Physical Science STEM Education,AP9874,Robotic Smart Car,1,$119.89,https://www.flinnsci.com/robotic-smart-car/ap9874/,Physical Education - Sport,Adapted PE,2121417,"Smart Mat, 16 mm",1,$65.17,https://schoolspecialty.com/physical-education-sport/adapted-pe/smart-mat-16-mm-2121417,0.525606774
STEM Education,Physical Science STEM Education,AP9874,Robotic Smart Car,1,$119.89,https://www.flinnsci.com/robotic-smart-car/ap9874/,Physical Education - Sport,Adapted PE,2121417,"Smart Mat, 16 mm",1,$65.17,https://schoolspecialty.com/physical-education-sport/adapted-pe/smart-mat-16-mm-2121417,0.525606774
STEM Education,Physical Science STEM Education,AP9873,37-in-1 Sensor Module Kit,1,$51.08,https://www.flinnsci.com/37-in-1-sensor-module-kit/ap9873/,Science,Robotics - Coding,2134611,DOBOT Magician Sensor Kit,1,$595.00,https://schoolspecialty.com/science-supplies-and-products/robotics-coding/dobot-magician-sensor-kit-2134611,0.612842712
STEM Education,Physical Science STEM Education,AP9874,Robotic Smart Car,1,$119.89,https://www.flinnsci.com/robotic-smart-car/ap9874/,Physical Education - Sport,Adapted PE,2121417,"Smart Mat, 16 mm",1,$65.17,https://schoolspecialty.com/physical-education-sport/adapted-pe/smart-mat-16-mm-2121417,0.525606774
STEM Education,Physical Science STEM Education,AP9873,37-in-1 Sensor Module Kit,1,$51.08,https://www.flinnsci.com/37-in-1-sensor-module-kit/ap9873/,Science,Robotics - Coding,2134611,DOBOT Magician Sensor Kit,1,$595.00,https://schoolspecialty.com/science-supplies-and-products/robotics-coding/dobot-magician-sensor-kit-2134611,0.612842712
STEM Education,Physical Science STEM Education,AP9872,"Solderless Breadboards, 830 Point PCB, Package of 3",1,$15.07,https://www.flinnsci.com/solderless-breadboards-830-point-pcb-package-of-3/ap9872/,School - Office Supplies,Writing Supplies,2028676,"Sharpie S-Gel Pens, Bold Point, 1.0 mm, Black Ink, Pack of 12",1,$21.97,https://schoolspecialty.com/school-office-supplies/writing-supplies/sharpie-s-gel-pens-bold-point-10-mm-black-ink-pack-of-12-2028676,0.48116233
STEM Education,Physical Science STEM Education,AP9874,Robotic Smart Car,1,$119.89,https://www.flinnsci.com/robotic-smart-car/ap9874/,Physical Education - Sport,Adapted PE,2121417,"Smart Mat, 16 mm",1,$65.17,https://schoolspecialty.com/physical-education-sport/adapted-pe/smart-mat-16-mm-2121417,0.525606774
STEM Education,Physical Science STEM Education,AP9873,37-in-1 Sensor Module Kit,1,$51.08,https://www.flinnsci.com/37-in-1-sensor-module-kit/ap9873/,Science,Robotics - Coding,2134611,DOBOT Magician Sensor Kit,1,$595.00,https://schoolspecialty.com/science-supplies-and-products/robotics-coding/dobot-magician-sensor-kit-2134611,0.612842712
STEM Education,Physical Science STEM Education,AP9872,"Solderless Breadboards, 830 Point PCB, Package of 3",1,$15.07,https://www.flinnsci.com/solderless-breadboards-830-point-pcb-package-of-3/ap9872/,School - Office Supplies,Writing Supplies,2028676,"Sharpie S-Gel Pens, Bold Point, 1.0 mm, Black Ink, Pack of 12",1,$21.97,https://schoolspecialty.com/school-office-supplies/writing-supplies/sharpie-s-gel-pens-bold-point-10-mm-black-ink-pack-of-12-2028676,0.48116233
STEM Education,Physical Science STEM Education,AP9871,"Arduino Nano V3.0 Boards, Package of 3",1,$46.00,https://www.flinnsci.com/arduino-nano-v3.0-boards-package-of-3/ap9871/,Math,Base 10 - Place Value,2132809,"Hand2Mind Place Value Answer Boards, Set of 4",1,$19.72,https://schoolspecialty.com/math-supplies-and-resources/base-10-place-value/hand2mind-place-value-answer-boards-set-of-4-2132809,0.496273441
STEM Education,Physical Science STEM Education,AP9874,Robotic Smart Car,1,$119.89,https://www.flinnsci.com/robotic-smart-car/ap9874/,Physical Education - Sport,Adapted PE,2121417,"Smart Mat, 16 mm",1,$65.17,https://schoolspecialty.com/physical-education-sport/adapted-pe/smart-mat-16-mm-2121417,0.525606774
STEM Education,Physical Science STEM Education,AP9873,37-in-1 Sensor Module Kit,1,$51.08,https://www.flinnsci.com/37-in-1-sensor-module-kit/ap9873/,Science,Robotics - Coding,2134611,DOBOT Magician Sensor Kit,1,$595.00,https://schoolspecialty.com/science-supplies-and-products/robotics-coding/dobot-magician-sensor-kit-2134611,0.612842712
STEM Education,Physical Science STEM Education,AP9872,"Solderless Breadboards, 830 Point PCB, Package of 3",1,$15.07,https://www.flinnsci.com/solderless-breadboards-830-point-pcb-package-of-3/ap9872/,School - Office Supplies,Writing Supplies,2028676,"Sharpie S-Gel Pens, Bold Point, 1.0 mm, Black Ink, Pack of 12",1,$21.97,https://schoolspecialty.com/school-office-supplies/writing-supplies/sharpie-s-gel-pens-bold-point-10-mm-black-ink-pack-of-12-2028676,0.48116233
STEM Education,Physical Science STEM Education,AP9871,"Arduino Nano V3.0 Boards, Package of 3",1,$46.00,https://www.flinnsci.com/arduino-nano-v3.0-boards-package-of-3/ap9871/,Math,Base 10 - Place Value,2132809,"Hand2Mind Place Value Answer Boards, Set of 4",1,$19.72,https://schoolspecialty.com/math-supplies-and-resources/base-10-place-value/hand2mind-place-value-answer-boards-set-of-4-2132809,0.496273441
STEM Education,Physical Science STEM Education,AP9877,Arduino Mega Complete Starter Kit,1,$93.83,https://www.flinnsci.com/adruino-mega-complete-starter-kit/ap9877/,Science,Lab Supplies,2090369,"Eisco Complete Research Grade Lab Starter Kit, 13 Pieces",1,$106.79,https://schoolspecialty.com/science-supplies-and-products/lab-supplies/eisco-complete-research-grade-lab-starter-kit-13-pieces-2090369,0.642838668
STEM Education,Physical Science STEM Education,AP9874,Robotic Smart Car,1,$119.89,https://www.flinnsci.com/robotic-smart-car/ap9874/,Physical Education - Sport,Adapted PE,2121417,"Smart Mat, 16 mm",1,$65.17,https://schoolspecialty.com/physical-education-sport/adapted-pe/smart-mat-16-mm-2121417,0.525606774
STEM Education,Physical Science STEM Education,AP9873,37-in-1 Sensor Module Kit,1,$51.08,https://www.flinnsci.com/37-in-1-sensor-module-kit/ap9873/,Science,Robotics - Coding,2134611,DOBOT Magician Sensor Kit,1,$595.00,https://schoolspecialty.com/science-supplies-and-products/robotics-coding/dobot-magician-sensor-kit-2134611,0.612842712
STEM Education,Physical Science STEM Education,AP9872,"Solderless Breadboards, 830 Point PCB, Package of 3",1,$15.07,https://www.flinnsci.com/solderless-breadboards-830-point-pcb-package-of-3/ap9872/,School - Office Supplies,Writing Supplies,2028676,"Sharpie S-Gel Pens, Bold Point, 1.0 mm, Black Ink, Pack of 12",1,$21.97,https://schoolspecialty.com/school-office-supplies/writing-supplies/sharpie-s-gel-pens-bold-point-10-mm-black-ink-pack-of-12-2028676,0.48116233
STEM Education,Physical Science STEM Education,AP9871,"Arduino Nano V3.0 Boards, Package of 3",1,$46.00,https://www.flinnsci.com/arduino-nano-v3.0-boards-package-of-3/ap9871/,Math,Base 10 - Place Value,2132809,"Hand2Mind Place Value Answer Boards, Set of 4",1,$19.72,https://schoolspecialty.com/math-supplies-and-resources/base-10-place-value/hand2mind-place-value-answer-boards-set-of-4-2132809,0.496273441
STEM Education,Physical Science STEM Education,AP9877,Arduino Mega Complete Starter Kit,1,$93.83,https://www.flinnsci.com/adruino-mega-complete-starter-kit/ap9877/,Science,Lab Supplies,2090369,"Eisco Complete Research Grade Lab Starter Kit, 13 Pieces",1,$106.79,https://schoolspecialty.com/science-supplies-and-products/lab-supplies/eisco-complete-research-grade-lab-starter-kit-13-pieces-2090369,0.642838668
STEM Education,Physical Science STEM Education,AP9876,Arduino Complete Starter Kit,1,$92.00,https://www.flinnsci.com/adruino-complete-starter-kit/ap9876/,Science,Lab Supplies,2090369,"Eisco Complete Research Grade Lab Starter Kit, 13 Pieces",1,$106.79,https://schoolspecialty.com/science-supplies-and-products/lab-supplies/eisco-complete-research-grade-lab-starter-kit-13-pieces-2090369,0.687410162
STEM Education,Physical Science STEM Education,AP9874,Robotic Smart Car,1,$119.89,https://www.flinnsci.com/robotic-smart-car/ap9874/,Physical Education - Sport,Adapted PE,2121417,"Smart Mat, 16 mm",1,$65.17,https://schoolspecialty.com/physical-education-sport/adapted-pe/smart-mat-16-mm-2121417,0.525606774
STEM Education,Physical Science STEM Education,AP9873,37-in-1 Sensor Module Kit,1,$51.08,https://www.flinnsci.com/37-in-1-sensor-module-kit/ap9873/,Science,Robotics - Coding,2134611,DOBOT Magician Sensor Kit,1,$595.00,https://schoolspecialty.com/science-supplies-and-products/robotics-coding/dobot-magician-sensor-kit-2134611,0.612842712
STEM Education,Physical Science STEM Education,AP9872,"Solderless Breadboards, 830 Point PCB, Package of 3",1,$15.07,https://www.flinnsci.com/solderless-breadboards-830-point-pcb-package-of-3/ap9872/,School - Office Supplies,Writing Supplies,2028676,"Sharpie S-Gel Pens, Bold Point, 1.0 mm, Black Ink, Pack of 12",1,$21.97,https://schoolspecialty.com/school-office-supplies/writing-supplies/sharpie-s-gel-pens-bold-point-10-mm-black-ink-pack-of-12-2028676,0.48116233
